,Item,SES,Arima,Basic LSTM,Stacked LSTM,RNN,GRU
113,StatTrak™ AK-47 | Fuel Injector (Minimal Wear),3.5336360299184952,3.504347759948053,3.7804215801970846,3.1887214170420672,2.275372236284768,3.6073501776130983
114,StatTrak™ AK-47 | Jaguar (Factory New),1.150100620031189,1.152283528765873,0.8373185181334374,0.7780869306040027,0.798068872826052,0.8353732555707969
115,StatTrak™ AK-47 | Leet Museo (Factory New),0.9800356819464423,0.7680231908361013,1.7015574928149821,1.1321428188705582,1.6456823053100613,2.443880742429008
116,StatTrak™ AK-47 | Leet Museo (Well-Worn),1.1084910474628524,0.9516382890920461,1.2606330440749984,1.5153464576208953,1.3433124879216474,1.1973435580143046
117,StatTrak™ AK-47 | Legion of Anubis (Factory New),1.6689159511902514,1.0935619148804259,9.440549748402407,1.831922367132352,12.183579015261273,6.847247355573962
118,StatTrak™ AK-47 | Legion of Anubis (Minimal Wear),0.9999999946260545,1.17381803157899,5.922624060625213,3.360463580053874,6.86834625098306,5.7444584397529725
119,StatTrak™ AK-47 | Neon Rider (Factory New),0.8752751057428267,1.2034474575342218,1.338485052789776,1.0630018246847777,1.2255939763482493,1.0115351455147379
120,StatTrak™ AK-47 | Nightwish (Factory New),1.185860972561185,1.0,1.7674383157799247,2.887226723823466,2.6383171826374716,2.9635584897766254
121,StatTrak™ AK-47 | Nightwish (Field-Tested),1.0156634555521105,2.2712998557213315,2.783414976308351,1.0277568600605147,0.9001554000445385,1.1779976992414831
122,StatTrak™ AK-47 | Nightwish (Minimal Wear),0.9786124118722861,5.80526047700117,2.8542147340158777,1.8663717262631647,3.3568468560842466,2.7352462724468496
123,StatTrak™ AK-47 | Nightwish (Well-Worn),0.9999998905487868,13.5136391057573,5.71706754232083,2.3142313999882846,5.075079391217189,4.070713829955874
124,StatTrak™ AK-47 | The Empress (Factory New),0.9028357141692865,1.5646009406470032,1.595422310975338,1.2241341502255048,1.4122173731650967,1.9345389861949327
125,StatTrak™ AK-47 | Vulcan (Factory New),0.13679102066839335,0.14559888188929898,11.283517989761105,0.6645142379036385,1.1673687675715803,2.387373423686615
126,StatTrak™ AWP | BOOM (Factory New),0.8118512323950968,0.8123611256096963,1.0463086170175266,1.1270898917616314,1.078357047477517,0.9896143620150477
127,StatTrak™ AWP | Containment Breach (Factory New),0.9491247087461333,1.0224369038060466,2.069798441105505,2.021885579771778,2.167735636286651,1.7787314384845199
